JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,R_AU,V_AU_PER_DAY
2461231.5,A.D. 2026-Jul-10 00:00:00.0000,0.08933758542016146,-0.4453884206693852,-0.04459252577779651,0.02194246324285338,0.006972068579526844,-0.001442712358448326,0.4564433620837501,0.023068655192507788
2461236.5,A.D. 2026-Jul-15 00:00:00.0000,0.1940097519939277,-0.3932677799014289,-0.04993323797100603,0.01960189307651565,0.01384979040245711,-0.000665966755267263,0.4413532132335882,0.02401029816754191
2461241.5,A.D. 2026-Jul-20 00:00:00.0000,0.2818480120344146,-0.3075012043326097,-0.05098031282274793,0.01515343295706186,0.02035170380143286,0.0002733949525993721,0.42023122783684475,0.025375049217795265
2461246.5,A.D. 2026-Jul-25 00:00:00.0000,0.341440395957084,-0.1914382970922656,-0.04696082653051049,0.00824539996021191,0.02582382932642251,0.001354181699309662,0.39425307204046683,0.027142044684562862
2461251.5,A.D. 2026-Jul-30 00:00:00.0000,0.3597854725219532,-0.05289249914059434,-0.03732087929121401,-0.001352503789875696,0.02909322258789506,0.002501657790819728,0.36556264953390993,0.029231885993770648
2461256.5,A.D. 2026-Aug-04 00:00:00.0000,0.3240822230643142,0.0927487063496387,-0.02214393355424352,-0.01319233086780378,0.02830210341407741,0.003522913861980092,0.33781942458818764,0.03142383766292195
2461261.5,A.D. 2026-Aug-09 00:00:00.0000,0.2275962031880602,0.219878788300952,-0.002904998197270553,-0.02510532810970063,0.02142237588943932,0.004053295280173269,0.31647298820727465,0.03325093819537173
2461266.5,A.D. 2026-Aug-14 00:00:00.0000,0.08007984651897797,0.2964547422928688,0.01688278374992771,-0.03279992707963849,0.008392728857789336,0.003694183453702141,0.3075438577399671,0.03405759982000462
2461271.5,A.D. 2026-Aug-19 00:00:00.0000,-0.08705581181440476,0.3000971662211324,0.03250956410547051,-0.03266749608228176,-0.006804386661043277,0.002440068675839,0.3141558455654561,0.03345771829132538
2461276.5,A.D. 2026-Aug-24 00:00:00.0000,-0.2348046414854481,0.2339697433552867,0.04065638082984276,-0.02556849564161189,-0.01879660698036939,0.0008089203984445294,0.3339580838533928,0.03174452323725491
2461281.5,A.D. 2026-Aug-29 00:00:00.0000,-0.3375902669199031,0.1214997080755525,0.04089202170581039,-0.01533811577489353,-0.02527385246715329,-0.0006587217463105997,0.36111151299935645,0.02957125848513267
2461286.5,A.D. 2026-Sep-03 00:00:00.0000,-0.3882430087799499,-0.01067624172364941,0.03473576518915452,-0.005080155934001202,-0.02691617511025928,-0.00173376416887251,0.3899399817755626,0.027446209302436922
2461291.5,A.D. 2026-Sep-08 00:00:00.0000,-0.390757047935157,-0.1421275567206874,0.02422361083375624,0.00379173811388259,-0.02522504885777272,-0.002409258354926719,0.4165070182028342,0.02562196115878086
2461296.5,A.D. 2026-Sep-13 00:00:00.0000,-0.3533019660029525,-0.2594419348104071,0.01120095322307788,0.01088970536939964,-0.02142792143123073,-0.002749942856718914,0.438472186202072,0.024193050357707024
2461301.5,A.D. 2026-Sep-18 00:00:00.0000,-0.2848027812694614,-0.354242127663798,-0.002829011453354823,0.01622432695717599,-0.01632157848858616,-0.002821904635288925,0.4545416510468523,0.023185897768753554
2461306.5,A.D. 2026-Sep-23 00:00:00.0000,-0.1938269000659831,-0.4212892862110497,-0.01665236856308012,0.01989671384007087,-0.01038812427358655,-0.002673816767958636,0.4640375321503262,0.02260401830794168
2461311.5,A.D. 2026-Sep-28 00:00:00.0000,-0.08848557058406481,-0.4572431103759855,-0.02925219803840583,0.02197646514367413,-0.003923613894024605,-0.002336257528837309,0.4666440284392068,0.022445887495074816
2461316.5,A.D. 2026-Oct-03 00:00:00.0000,0.02327500419320653,-0.4599854771536586,-0.03972659883077765,0.02245523505195923,0.002865273290454201,-0.001825352235134696,0.46228407680465733,0.02271077460259865
2461321.5,A.D. 2026-Oct-08 00:00:00.0000,0.1332254116200831,-0.4283710201924991,-0.0472271930398374,0.02122542786735113,0.009783524353689498,-0.001147169955368457,0.45108884823782236,0.023399831961744114
2461326.5,A.D. 2026-Oct-13 00:00:00.0000,0.2323234864567537,-0.3623689472891269,-0.05092214818009169,0.01806848576640163,0.01656446865479188,-0.0003034589062657777,0.4334495604959436,0.02451415686932824
2461331.5,A.D. 2026-Oct-18 00:00:00.0000,0.3101657618247128,-0.2636972166338235,-0.04999769394135828,0.01266342011841153,0.02275062772352622,0.000697833623523961,0.4101692227217735,0.02604688546978295
2461336.5,A.D. 2026-Oct-23 00:00:00.0000,0.3546316490177575,-0.1372103298455846,-0.04373890417889924,0.004670388004614011,0.02750727582615922,0.001819659294453425,0.3827575901796841,0.027960220089225628
2461341.5,A.D. 2026-Oct-28 00:00:00.0000,0.3524147667938602,0.006621305725661851,-0.03178105286088669,-0.005962592463435759,0.02938667583568012,0.002948470215803164,0.35390683076881974,0.030130096285439334
2461346.5,A.D. 2026-Nov-02 00:00:00.0000,0.2921586427902162,0.1484067237646888,-0.01466728002950149,-0.01822818134024127,0.02632335948419436,0.003823077631594899,0.32801883683571226,0.032245957453362215
2461351.5,A.D. 2026-Nov-07 00:00:00.0000,0.172486100483819,0.2588020609298172,0.005330614995166589,-0.02901352462627075,0.01673771151570919,0.004028888882227963,0.3110600859285254,0.033736738782040906
2461356.5,A.D. 2026-Nov-12 00:00:00.0000,0.01224810914343566,0.3071868588086434,0.023981253559767,-0.03375630368526673,0.002146282516594228,0.003271404407253639,0.3083648535819359,0.033982299126586304
2461361.5,A.D. 2026-Nov-17 00:00:00.0000,-0.1513121319049038,0.2805902147472337,0.03680879001021314,-0.03042512275330512,-0.01228445721699026,0.001786538762371125,0.32090671058038306,0.03286012331716367
2461366.5,A.D. 2026-Nov-22 00:00:00.0000,-0.2827442119288391,0.1922807921078956,0.04164621787022295,-0.02157394326543691,-0.02209602554033466,0.0001728981406831782,0.3444569637208603,0.030882021735412078
2461371.5,A.D. 2026-Nov-27 00:00:00.0000,-0.364387608022499,0.06885600371631748,0.03904743554620602,-0.01106174121965476,-0.02643918169307928,-0.001146182954227803,0.37288628340403596,0.028682855206112762
2461376.5,A.D. 2026-Dec-02 00:00:00.0000,-0.3946517796560068,-0.06505786156210719,0.03087913181246264,-0.001272592403917846,-0.02655142995800132,-0.002053180078701144,0.4011683852426299,0.02666108536194156
2461381.5,A.D. 2026-Dec-07 00:00:00.0000,-0.3798578634077568,-0.192049380227491,0.01914399549081874,0.006892714470784163,-0.02388271130318306,-0.00258397160892982,0.4260768163158164,0.024991404947355415
2461386.5,A.D. 2026-Dec-12 00:00:00.0000,-0.3287266099998337,-0.3010152340904056,0.005549273693131481,0.01326376841249878,-0.01947874692635203,-0.002808388923529582,0.44576019305788817,0.023732597469874064
2461391.5,A.D. 2026-Dec-17 00:00:00.0000,-0.2500935419342522,-0.3850453457890547,-0.008529949874490902,0.01791120736485289,-0.01399138370614874,-0.002786182462112711,0.4592161343810707,0.022898318278677787
2461396.5,A.D. 2026-Dec-22 00:00:00.0000,-0.1523221445382884,-0.4397858582250414,-0.02197079072107446,0.0209320613239496,-0.007813448432874666,-0.002558355051491794,0.46593599609430125,0.02248880495384919
2461401.5,A.D. 2026-Dec-27 00:00:00.0000,-0.04340985549266575,-0.462448051875566,-0.03381184725928841,0.02236777331081685,-0.001194594144005251,-0.002149110549939391,0.4657100570660738,0.022502511286717375
